quarter,annee,department,departs_confirmes,candidats_en_cours,postes_a_lancer,turnover_month_pct,postes_ouverts_actuels,effectif_actuel
2021Q4,2021,Support,11,38,5,3.8633333333333333,9,94
2021Q4,2021,Ventes,12,89,28,6.236666666666667,26,70
2022Q1,2022,Achats,4,34,9,1.6266666666666667,13,87
2022Q1,2022,Administration,5,32,1,1.3999999999999997,7,119
2022Q1,2022,Finance,6,37,3,2.0,8,102
2022Q1,2022,IT,15,94,9,7.073333333333333,24,74
2022Q1,2022,Juridique,7,22,3,4.723333333333334,6,48
2022Q1,2022,Marketing,7,15,12,4.536666666666666,15,48
2022Q1,2022,Opérations,12,14,0,4.886666666666667,4,76
2022Q1,2022,R&D,9,35,2,3.8533333333333335,10,78
2022Q1,2022,RH,4,67,1,2.3066666666666666,10,65
2022Q1,2022,Support,5,84,31,1.7966666666666669,30,99
2022Q1,2022,Ventes,10,83,29,5.010000000000001,42,73
2022Q2,2022,Achats,7,53,5,2.7866666666666666,12,86
2022Q2,2022,Administration,10,51,11,2.92,11,116
2022Q2,2022,Finance,8,39,7,2.7133333333333334,10,99
2022Q2,2022,IT,12,87,17,5.763333333333333,30,73
2022Q2,2022,Juridique,4,19,3,2.9133333333333336,7,46
2022Q2,2022,Marketing,3,56,3,2.1066666666666665,11,52
2022Q2,2022,Opérations,8,9,1,3.66,4,69
2022Q2,2022,R&D,1,53,5,0.4166666666666667,10,82
2022Q2,2022,RH,1,42,2,0.5,7,69
2022Q2,2022,Support,11,83,0,3.6966666666666668,13,105
2022Q2,2022,Ventes,7,141,5,3.1833333333333336,27,86
2022Q3,2022,Achats,6,51,12,2.39,15,89
2022Q3,2022,Administration,9,36,13,2.686666666666667,18,113
2022Q3,2022,Finance,13,32,1,4.676666666666667,7,90
2022Q3,2022,IT,13,83,4,6.44,22,72
2022Q3,2022,Juridique,2,26,7,1.4466666666666665,10,48
2022Q3,2022,Marketing,3,31,10,1.93,15,55
2022Q3,2022,Opérations,3,13,0,1.4833333333333334,3,67
2022Q3,2022,R&D,6,37,14,2.4466666666666668,18,82
2022Q3,2022,RH,2,23,5,0.9833333333333334,9,70
2022Q3,2022,Support,14,46,10,4.76,16,98
2022Q3,2022,Ventes,9,104,18,3.496666666666666,29,93
2022Q4,2022,Achats,9,56,11,3.51,14,92
2022Q4,2022,Administration,12,69,7,3.7133333333333334,14,112
2022Q4,2022,Finance,7,22,1,2.7066666666666666,5,86
2022Q4,2022,IT,12,75,28,5.966666666666666,40,70
2022Q4,2022,Juridique,2,32,3,1.3966666666666665,8,51
2022Q4,2022,Marketing,6,35,1,3.7733333333333334,9,56
2022Q4,2022,Opérations,7,13,5,3.6833333333333336,8,60
2022Q4,2022,R&D,8,71,6,3.3200000000000003,17,81
2022Q4,2022,RH,18,37,13,9.793333333333333,15,59
2022Q4,2022,Support,12,60,3,4.260000000000001,12,93
2022Q4,2022,Ventes,17,100,3,6.48,17,91
2023Q1,2023,Achats,10,51,9,3.8433333333333337,17,88
2023Q1,2023,Administration,9,66,9,2.77,13,113
2023Q1,2023,Finance,1,21,3,0.3833333333333333,5,88
2023Q1,2023,IT,12,163,5,5.989999999999999,24,79
2023Q1,2023,Juridique,3,25,2,1.9866666666666666,6,52
2023Q1,2023,Marketing,7,36,2,4.3933333333333335,8,52
2023Q1,2023,Opérations,10,35,6,5.9366666666666665,9,55
2023Q1,2023,R&D,5,70,1,2.0933333333333333,12,82
2023Q1,2023,RH,3,65,7,1.7866666666666668,13,65
2023Q1,2023,Support,8,41,7,2.953333333333333,12,92
2023Q1,2023,Ventes,16,54,4,6.3,13,83
2023Q2,2023,Achats,7,59,5,2.643333333333333,15,88
2023Q2,2023,Administration,8,58,11,2.4233333333333333,15,114
2023Q2,2023,Finance,8,22,10,3.1733333333333333,13,82
2023Q2,2023,IT,7,104,3,3.1366666666666667,17,82
2023Q2,2023,Juridique,1,23,1,0.63,4,54
2023Q2,2023,Marketing,6,36,1,4.0,5,50
2023Q2,2023,Opérations,6,41,17,3.796666666666667,20,55
2023Q2,2023,R&D,9,54,4,3.8433333333333337,10,79
2023Q2,2023,RH,6,71,12,3.266666666666666,17,67
2023Q2,2023,Support,3,66,12,1.0733333333333335,14,99
2023Q2,2023,Ventes,19,51,26,8.546666666666667,33,70
2023Q3,2023,Achats,7,65,16,2.6733333333333333,20,92
2023Q3,2023,Administration,5,40,8,1.4933333333333334,15,117
2023Q3,2023,Finance,6,42,3,2.433333333333333,8,84
2023Q3,2023,IT,6,64,4,2.52,13,84
2023Q3,2023,Juridique,1,17,4,0.6166666666666667,7,54
2023Q3,2023,Marketing,4,23,1,2.77,4,48
2023Q3,2023,Opérations,6,72,18,3.733333333333333,28,59
2023Q3,2023,R&D,11,36,1,4.96,8,71
2023Q3,2023,RH,6,58,3,3.0833333333333335,10,71
2023Q3,2023,Support,11,57,4,3.853333333333334,10,96
2023Q3,2023,Ventes,19,104,3,9.763333333333334,19,68
2023Q4,2023,Achats,6,72,1,2.1633333333333336,13,94
2023Q4,2023,Administration,2,67,9,0.5666666666666667,14,125
2023Q4,2023,Finance,8,40,9,3.3166666666666664,13,80
2023Q4,2023,IT,10,53,3,4.173333333333333,10,80
2023Q4,2023,Juridique,4,27,1,2.526666666666667,6,52
2023Q4,2023,Marketing,8,24,17,6.033333333333334,19,42
2023Q4,2023,Opérations,11,113,10,6.473333333333333,24,62
2023Q4,2023,R&D,7,27,4,3.4333333333333336,9,67
2023Q4,2023,RH,1,36,2,0.48333333333333334,7,75
2023Q4,2023,Support,9,28,6,3.2433333333333336,12,91
2023Q4,2023,Ventes,13,50,12,6.786666666666666,20,66
2024Q1,2024,Achats,9,57,7,3.3366666666666664,12,93
2024Q1,2024,Administration,9,62,12,2.456666666666667,17,125
2024Q1,2024,Finance,2,82,21,0.7933333333333333,24,88
2024Q1,2024,IT,9,50,6,3.8966666666666665,10,77
2024Q1,2024,Juridique,3,25,6,1.9533333333333331,9,52
2024Q1,2024,Marketing,9,59,3,7.6066666666666665,13,42
2024Q1,2024,Opérations,7,68,3,3.67,14,68
2024Q1,2024,R&D,5,39,1,2.57,7,65
2024Q1,2024,RH,10,29,7,4.713333333333334,10,69
2024Q1,2024,Support,17,100,45,6.75,45,86
2024Q1,2024,Ventes,12,73,1,6.523333333333333,10,65
2024Q2,2024,Achats,6,45,14,2.21,18,95
2024Q2,2024,Administration,12,60,12,3.313333333333333,20,122
2024Q2,2024,Finance,6,93,4,2.2666666666666666,15,95
2024Q2,2024,IT,13,80,19,6.12,23,70
2024Q2,2024,Juridique,6,35,3,3.9599999999999995,8,50
2024Q2,2024,Marketing,5,51,3,4.260000000000001,11,42
2024Q2,2024,Opérations,6,60,3,3.1,12,67
2024Q2,2024,R&D,7,52,13,3.7466666666666666,15,63
2024Q2,2024,RH,12,57,15,6.293333333333333,18,64
2024Q2,2024,Support,13,139,4,5.04,23,99
2024Q2,2024,Ventes,9,46,6,4.96,11,61
2024Q3,2024,Achats,7,59,1,2.5133333333333336,11,96
2024Q3,2024,Administration,9,62,11,2.4966666666666666,18,126
2024Q3,2024,Finance,10,66,8,3.5766666666666667,14,94
2024Q3,2024,IT,9,70,3,4.36,15,72
2024Q3,2024,Juridique,3,32,8,2.0,11,52
2024Q3,2024,Marketing,1,44,3,0.8233333333333334,8,47
2024Q3,2024,Opérations,7,41,7,3.6300000000000003,12,67
2024Q3,2024,R&D,6,68,12,3.3000000000000003,20,64
2024Q3,2024,RH,7,65,9,3.72,16,68
2024Q3,2024,Support,9,119,22,3.0533333333333332,24,111
2024Q3,2024,Ventes,5,68,19,2.7433333333333336,18,68
2024Q4,2024,Achats,7,43,4,2.4899999999999998,9,95
2024Q4,2024,Administration,9,51,2,2.44,12,125
2024Q4,2024,Finance,6,44,2,2.1866666666666665,9,95
2024Q4,2024,IT,10,61,2,4.88,12,67
2024Q4,2024,Juridique,3,37,2,1.9233333333333331,7,55
2024Q4,2024,Marketing,3,32,7,2.1366666666666667,10,49
2024Q4,2024,Opérations,5,40,0,2.533333333333333,6,68
2024Q4,2024,R&D,7,65,0,3.8433333333333337,13,64
2024Q4,2024,RH,8,49,5,4.086666666666667,12,69
2024Q4,2024,Support,13,87,7,4.123333333333334,16,113
2024Q4,2024,Ventes,16,111,37,8.533333333333333,37,70
